UPM;NVIVI;NHOGA;AÑO;DPTO;AREA;HOMBRES;MUJERES;TOTAL;V01;V02A;V02B;V03;V04;V05;V06;V07;V07A;V08;V09;V10;V11A;V11B;V12;V13;V14A;V14B;V15;V16;V17;V18;V19;V20;V21;V21G;V23A1;V23A2;V23B;V23C1;V23C2;V2401;V2402;V2403;V2404;V2404A;V2405;V2406;V2407;V2408;V2409;V2410;V2411;V2412;V2413;V2414;THOGAV;FEX.2022;POBREZAI;POBNOPOI
25874;26;1;2022;11;6;5;2;7;1;5;4;4;4;4;4;1;2;4;2;1;6;1;1;2;1;2;2;1;6; ;800000; ;6; ;1;6;6; ; ;1;1;1;1;1;1;6;6;1;6;1;1;1;6;1;2;169,437352246;3;0
25874;30;1;2022;11;6;1;3;4;1;3;3;3;1;4;4;1;2;4;2;1;6;1;1;3;6;3;2;1;4; ;500000; ;6; ;6;6;6; ; ;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;4;169,437352246;2;1
25874;36;1;2022;11;6;2;1;3;1;3;2;4;5;1;4;1;2;4;2;1;6;1;1;2;1;2;1;1;1; ;800000; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;1;6;1;6;6;1;6;2;169,437352246;3;0
25874;37;1;2022;11;6;3;2;5;1;1;1;7;4;4;4;1;2;4;2;1;6;1;1;3;1;4;1;1;6; ;350000; ;6; ;6;6;6; ; ;6;1;1;6;1;6;6;6;6;6;6;6;1;6;6;2;169,437352246;3;0
25874;55;1;2022;11;6;3;4;7;1;1;1;4;4;4;4;1;2;4;2;1;6;1;1;3;1;4;4;1;6; ;300000; ;6; ;6;6;6; ; ;6;1;6;6;1;1;6;6;6;6;6;6;6;6;6;2;169,437352246;2;1
25874;60;1;2022;11;6;2;1;3;1;3;2;4;4;4;4;1;2;4;2;1;6;1;1;2;1;2;2;2;2; ;850000; ;6; ;6;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;1;1;1;1;2;169,437352246;3;0
25906;3;1;2022;11;1;4;1;5;1;4;2;4;5;1;2;1;2;11;7;1;6;1;1;2;1;2;1;1;1; ;1200000; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;1;6;6;1;1;1;6;2;91,381972789;3;0
25906;4;1;2022;11;1;2;1;3;1;3;2;4;4;1;2;1;2;2;2;1;6;1;1;2;1;2;1;1;1; ;800000; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;1;6;6;1;1;6;1;2;91,381972789;3;0
25906;9;1;2022;11;1;1;1;2;3;2;1;4;4;1;2;1;2;11;7;1;6;1;1;2;1;2;2;4; ;300000; ; ;6; ;6;6;6; ; ;1;1;1;1;6;6;6;6;1;6;6;6;6;6;6;2;91,381972789;3;0
25906;10;1;2022;11;1;1;0;1;1;5;4;4;3;1;2;1;2;2;2;1;6;1;1;2;1;2;2;6; ; ;1500000; ;6; ;6;6;6; ; ;1;1;1;1;6;6;6;6;1;6;6;6;6;6;6;1;91,381972789;3;0
25906;13;1;2022;11;1;2;2;4;1;3;2;4;4;1;2;1;2;11;7;1;6;1;1;2;1;2;2;1;1; ;1500000; ;1;39000;6;6;6; ; ;1;1;1;1;6;1;6;6;1;6;1;6;1;6;6;5;91,381972789;3;0
25906;20;1;2022;11;1;3;3;6;1;2;2;4;4;1;2;1;2;2;2;1;6;1;1;2;6;4;1;6; ; ;800000; ;6; ;6;6;6; ; ;1;1;1;6;1;1;6;6;6;6;6;6;1;6;6;4;91,381972789;3;0
25906;22;1;2022;11;1;1;2;3;1;4;3;4;4;4;2;1;2;2;2;1;6;1;1;2;1;2;1;1;7; ;800000; ;6; ;6;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;6;1;6;1;2;91,381972789;3;0
25906;26;1;2022;11;1;3;1;4;1;3;3;4;4;4;2;1;2;2;2;1;6;1;1;2;1;2;2;1;1; ;800000; ;6; ;1;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;1;1;1;1;2;91,381972789;3;0
25906;27;1;2022;11;1;1;4;5;1;3;2;4;5;1;2;1;2;2;2;1;6;1;1;2;1;4;2;1;1; ;800000; ;1;99999999999;6;6;6; ; ;1;1;1;1;1;1;6;6;1;6;6;1;1;1;6;4;91,381972789;3;0
25906;30;1;2022;11;1;2;2;4;1;4;2;4;5;1;2;1;2;11;7;1;6;1;1;2;1;2;2;1;1; ;500000; ;6; ;6;1;6; ; ;6;1;1;1;1;1;6;6;1;6;1;1;1;6;1;4;91,381972789;3;0
25906;36;1;2022;11;1;3;3;6;1;6;4;4;5;1;2;1;2;2;2;1;6;1;1;3;1;2;2;1;1; ;100000; ;1;350000;6;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;1;1;6;1;3;91,381972789;3;0
25906;37;1;2022;11;1;3;0;3;1;3;2;4;5;1;2;1;2;11;7;1;6;1;1;3;1;2;1;4; ;1200000; ; ;6; ;6;6;1;1;6;6;1;1;1;6;1;6;6;1;6;6;1;6;6;1;3;91,381972789;3;0
25947;1;1;2022;11;6;1;2;3;1;4;3;4;4;1;4;6;2;4;2;1;6;1;1;2;1;2;1;1;1; ;850000; ;6; ;6;6;6; ; ;1;1;1;1;1;1;6;6;1;6;6;6;6;6;6;4;280,972222222;2;1
25947;5;1;2022;11;6;3;3;6;1;3;3;4;4;6;4;6;2;4;2;1;6;1;1;3;1;4;1;1;1; ;1000000; ;1;450000;6;6;6; ; ;6;1;1;1;1;1;6;6;6;6;1;1;1;6;6;2;280,972222222;3;0
25947;18;1;2022;11;6;5;3;8;1;3;3;4;1;4;2;1;2;2;2;1;6;6;1;3;6;1;1;1;1; ;500000; ;6; ;6;6;6; ; ;1;1;1;6;6;1;6;6;6;6;6;6;6;6;6;4;280,972222222;2;1
25947;19;1;2022;11;6;3;2;5;1;1;1;4;1;4;4;1;2;4;2;1;6;1;1;3;1;4;1;1;6; ;200000; ;6; ;6;6;6; ; ;6;6;1;6;1;6;6;6;6;6;6;6;6;6;6;4;280,972222222;3;0
25947;25;1;2022;11;6;4;1;5;1;5;2;4;5;1;2;1;2;2;2;1;6;1;1;3;1;4;2;1;1; ;1000000; ;6; ;1;6;6; ; ;1;1;1;6;1;1;6;6;1;6;1;1;1;1;6;2;280,972222222;3;0
25947;56;1;2022;11;6;2;1;3;1;2;2;4;4;1;4;1;2;4;2;1;6;1;1;3;6;4;1;1;4; ;500000; ;6; ;1;6;6; ; ;6;1;1;6;1;6;6;6;6;6;6;6;6;6;6;4;280,972222222;3;0
25947;95;1;2022;11;6;1;3;4;1;5;3;4;5;1;4;6;2;4;2;1;6;1;1;2;1;2;2;1;1; ;1000000; ;1;100000;1;6;6; ; ;6;1;1;1;1;1;6;6;6;6;6;6;6;1;1;2;280,972222222;3;0
25947;101;1;2022;11;6;2;3;5;1;5;4;4;5;1;4;1;2;4;2;1;6;1;1;3;1;4;2;6; ; ;800000; ;6; ;1;6;6; ; ;6;1;1;6;1;1;6;6;1;6;6;6;6;6;1;4;280,972222222;3;0
25947;104;1;2022;11;6;0;3;3;1;2;1;4;4;1;4;1;2;4;2;1;6;1;1;2;1;3;4;1;1; ;500000; ;6; ;6;6;6; ; ;1;1;1;6;6;1;6;6;6;6;6;6;6;6;6;3;280,972222222;3;0
25972;2;1;2022;11;6;1;2;3;1;4;2;4;4;1;2;1;2;2;2;1;6;1;1;3;1;2;2;6; ; ;700000; ;1;110000;1;6;6; ; ;1;1;1;1;6;1;1;1;1;6;1;1;1;1;1;2;204;3;0
25972;16;1;2022;11;6;3;1;4;1;3;2;4;5;1;2;1;2;11;7;1;6;1;1;2;1;2;2;1;1; ;800000; ;1;99999999999;1;6;1;1;6;1;1;1;1;1;6;6;6;1;6;6;6;1;1;6;2;204;3;0
25972;20;1;2022;11;6;4;1;5;1;4;2;4;5;1;2;1;2;2;2;1;6;1;1;3;1;2;2;1;1; ;800000; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;1;6;1;6;6;1;6;2;204;3;0
25972;37;1;2022;11;6;3;6;9;1;5;5;4;4;1;2;1;1;2;1;1;6;1;1;3;1;3;1;1;1; ;800000; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;6;6;1;1;1;6;1;4;204;1;1
25972;46;1;2022;11;6;2;1;3;1;4;2;4;5;1;2;1;2;2;2;1;6;1;1;2;1;2;2;1;1; ;700000; ;1;160000;6;6;6; ; ;1;1;1;1;1;1;6;6;1;6;6;6;1;6;6;2;204;3;0
25972;69;1;2022;11;6;1;3;4;1;3;2;4;5;1;2;1;2;2;2;1;6;1;1;2;1;2;2;4; ;600000; ; ;6; ;6;6;1;1;6;1;1;1;1;6;1;6;6;6;6;6;6;1;6;6;3;204;3;0
25972;84;1;2022;11;6;0;1;1;1;4;2;4;5;1;2;1;2;11;7;1;6;1;1;2;1;2;4;1;1; ;1200000; ;1;139000;6;6;6; ; ;1;1;1;1;6;1;6;6;6;6;1;6;6;6;6;1;204;3;0
25972;89;1;2022;11;6;1;2;3;1;1;1;4;4;1;2;1;1;2;1;1;6;1;1;2;6;4;2;1;2; ;500000; ;6; ;6;6;6; ; ;1;1;1;1;1;1;6;6;1;6;6;6;6;1;6;2;204;3;0
25972;93;1;2022;11;6;2;2;4;1;2;1;4;5;4;2;1;2;2;2;1;6;1;1;2;1;2;2;4; ;600000; ; ;6; ;6;6;6; ; ;1;1;1;1;1;1;1;6;6;6;6;6;6;1;1;2;204;3;0
25972;101;1;2022;11;6;1;3;4;1;2;2;4;5;1;2;1;2;2;2;1;6;1;1;3;1;2;2;1;2; ;600000; ;6; ;6;6;6; ; ;1;1;1;1;1;1;6;6;1;6;6;1;6;1;1;4;204;3;0
25972;102;1;2022;11;6;3;1;4;1;5;3;4;5;1;2;1;2;2;2;1;6;1;1;3;1;4;2;1;1; ;800000; ;6; ;1;6;1;1;6;1;1;1;1;1;1;6;6;1;6;6;1;1;1;1;2;204;3;0
25972;104;1;2022;11;6;1;1;2;1;2;1;4;5;1;2;1;2;2;2;1;6;1;1;2;1;2;2;4; ;450000; ; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;6;6;1;6;6;6;6;3;204;3;0
25997;4;1;2022;11;6;1;2;3;3;2;1;4;5;1;3;1;2;3;2;1;6;1;1;2;1;2;2;4; ;600000; ; ;6; ;6;6;6; ; ;1;1;1;1;6;6;6;6;6;6;6;6;6;6;6;2;144,218323587;2;1
25997;8;1;2022;11;6;2;2;4;1;5;3;4;5;4;2;6;2;2;2;1;6;1;1;2;1;2;2;1;1; ;1200000; ;6; ;1;6;6; ; ;1;1;1;1;6;1;6;6;1;6;1;1;1;1;1;4;144,218323587;3;0
25997;18;1;2022;11;6;5;6;11;1;3;3;4;5;1;3;1;2;3;2;1;6;1;1;2;6;4;2;1;3; ;500000; ;6; ;6;6;6; ; ;1;1;1;6;1;6;6;6;6;6;6;6;6;6;1;4;144,218323587;3;0
25997;20;1;2022;11;6;1;3;4;1;2;1;4;5;1;3;1;2;3;2;1;6;1;1;2;1;2;2;6; ; ;500000; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;1;6;6;6;6;1;6;2;144,218323587;3;0
25997;22;1;2022;11;6;2;2;4;1;2;2;4;5;1;3;1;2;3;2;1;6;1;1;2;1;2;2;1;2; ;300000; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;6;6;1;6;1;6;6;2;144,218323587;3;0
25997;25;1;2022;11;6;2;2;4;1;2;1;4;5;1;3;1;2;3;2;1;6;1;1;2;1;4;2;1;1; ;800000; ;6; ;6;6;6; ; ;1;1;1;1;1;1;6;6;1;6;6;6;1;1;6;4;144,218323587;3;0
25997;31;1;2022;11;6;2;2;4;1;1;1;4;4;4;2;1;2;2;2;1;6;1;1;3;6;2;2;1;1; ;500000; ;6; ;6;1;6; ; ;1;1;1;1;6;6;6;6;6;6;6;6;1;6;1;2;144,218323587;3;0
25997;35;1;2022;11;6;2;1;3;1;3;1;4;5;1;2;1;2;2;2;1;6;1;1;2;1;2;2;1;1; ;1000000; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;1;6;1;1;1;6;6;2;144,218323587;3;0
25997;38;1;2022;11;6;3;2;5;1;3;2;4;5;1;3;1;2;3;2;1;6;1;1;2;1;4;2;1;1; ;1000000; ;6; ;1;6;6; ; ;1;1;1;1;1;1;6;6;1;6;1;1;1;1;1;2;144,218323587;3;0
25997;44;1;2022;11;6;3;1;4;1;3;2;4;5;1;3;1;2;3;2;1;6;1;1;2;1;4;2;1;2; ;500000; ;6; ;6;6;6; ; ;1;1;1;6;1;1;6;6;6;6;6;6;6;6;6;3;144,218323587;3;0
25997;49;1;2022;11;6;2;1;3;1;3;2;4;5;1;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;500000; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;1;6;6;6;6;1;1;2;144,218323587;3;0
25997;62;1;2022;11;6;3;1;4;1;3;2;4;5;1;3;1;2;3;2;1;6;1;1;2;1;3;2;1;2; ;500000; ;6; ;6;6;6; ; ;1;1;1;6;1;1;6;6;1;6;6;6;1;6;6;3;144,218323587;3;0
26022;1;1;2022;11;6;1;3;4;1;1;1;4;5;1;2;1;2;2;2;1;6;1;1;3;1;2;2;1;1; ;1000000; ;1;65000;1;1;6; ; ;1;1;1;1;1;1;6;6;1;6;1;6;1;1;1;4;159,271111111;3;0
26022;3;1;2022;11;6;3;1;4;1;3;2;4;4;1;2;1;2;2;2;1;6;1;1;3;1;2;2;1;1; ;600000; ;6; ;6;6;6; ; ;1;1;1;1;6;6;6;6;6;6;1;6;6;6;6;2;159,271111111;3;0
26022;15;1;2022;11;6;1;1;2;1;4;2;4;5;1;2;1;2;11;7;1;6;1;1;2;1;2;2;2;2; ;800000; ;1;115000;1;6;1;1;6;1;1;1;1;6;1;6;6;1;6;1;1;1;1;1;2;159,271111111;3;0
26022;22;1;2022;11;6;3;1;4;1;2;2;4;5;1;2;1;2;11;7;1;6;1;1;3;1;2;2;1;1; ;1000000; ;6; ;6;6;6; ; ;1;1;1;1;1;1;6;6;1;6;6;1;1;1;1;2;159,271111111;3;0
26022;32;1;2022;11;6;3;2;5;1;1;1;4;4;4;2;1;1;2;1;1;6;1;1;3;1;3;1;6; ; ;500000; ;6; ;6;6;6; ; ;1;1;1;6;6;1;6;6;6;6;6;6;6;6;6;2;159,271111111;2;1
26022;37;1;2022;11;6;1;4;5;1;3;2;4;5;1;4;1;2;4;2;1;6;1;1;2;1;2;2;1;1; ;800000; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;1;6;6;6;1;1;6;2;159,271111111;3;0
26022;41;1;2022;11;6;5;2;7;1;5;3;4;5;1;2;1;2;2;2;1;6;1;1;2;1;4;2;1;1; ;1000000; ;6; ;1;6;1;1;6;1;1;1;6;1;1;6;6;1;6;1;6;1;1;1;4;159,271111111;3;0
26022;51;1;2022;11;6;0;2;2;1;5;2;4;5;1;2;1;2;11;7;1;6;1;1;3;1;2;2;4; ;99999999999; ; ;6; ;1;6;6; ; ;1;1;1;1;6;1;6;6;6;6;1;6;1;6;6;3;159,271111111;1;1
26022;52;1;2022;11;6;0;2;2;1;3;1;4;5;1;2;1;2;11;7;1;6;1;1;2;1;2;2;4; ;650000; ; ;6; ;6;6;1;1;6;6;1;1;1;1;1;6;6;6;6;1;6;1;6;6;3;159,271111111;3;0
26022;62;1;2022;11;6;1;3;4;1;1;1;4;5;3;2;1;1;2;1;1;6;1;1;3;6;4;2;6; ; ;500000; ;6; ;6;6;6; ; ;1;1;1;6;1;1;6;6;6;6;1;6;1;6;6;2;159,271111111;3;0
26047;3;1;2022;11;6;3;3;6;1;3;3;4;5;1;2;1;1;2;1;1;6;1;1;3;6;3;2;1;1; ;1200000; ;6; ;6;6;6; ; ;6;1;1;6;1;1;6;6;6;6;6;6;1;6;6;4;163,910447761;3;0
26047;6;1;2022;11;6;1;1;2;1;2;1;4;4;1;2;1;2;2;2;1;6;1;1;3;6;4;1;1;1; ;500000; ;6; ;6;6;6; ; ;6;1;1;1;1;1;1;6;6;6;1;1;1;6;6;3;163,910447761;3;0
26047;11;1;2022;11;6;2;1;3;1;5;2;4;5;1;2;1;2;2;2;1;6;1;1;2;1;2;2;1;1; ;800000; ;6; ;1;6;6; ; ;1;1;1;1;1;1;6;6;1;6;1;1;1;1;6;2;163,910447761;3;0
26047;17;1;2022;11;6;6;2;8;1;6;4;4;5;1;2;1;2;2;2;1;6;1;1;3;1;2;2;1;1; ;1500000; ;1;150000;1;6;6; ; ;1;1;1;1;6;1;6;6;1;6;1;6;1;1;6;4;163,910447761;3;0
26047;34;1;2022;11;6;1;1;2;1;3;2;4;3;1;2;1;2;11;7;1;6;1;1;3;1;3;2;1;1; ;900000; ;6; ;6;6;6; ; ;1;1;1;6;6;1;6;6;1;6;6;6;6;1;6;3;163,910447761;3;0
26047;39;1;2022;11;6;3;2;5;1;2;2;4;3;1;2;1;2;2;2;1;6;6;1;3;1;3;4;1;1; ;600000; ;6; ;6;6;6; ; ;1;1;1;6;6;1;6;6;6;6;6;6;6;6;6;4;163,910447761;3;0
26047;55;1;2022;11;6;0;1;1;1;3;2;4;5;1;3;1;2;3;2;1;6;1;1;3;6;1;1;1;1; ;500000; ;6; ;6;6;1;6;1;1;1;1;1;6;6;6;6;6;6;6;6;6;6;6;1;163,910447761;3;0
26047;57;1;2022;11;6;2;3;5;1;4;3;4;4;1;2;1;1;2;1;1;6;1;1;3;1;3;4;1;1; ;300000; ;1;130000;6;6;6; ; ;1;1;1;1;1;1;6;6;1;6;1;6;1;6;6;4;163,910447761;2;1
26071;2;1;2022;11;6;1;2;3;1;1;1;4;4;4;2;1;2;2;2;1;6;1;1;2;1;2;1;1;1; ;400000; ;6; ;6;6;6; ; ;6;1;1;1;6;1;1;6;6;6;6;6;6;6;1;2;159,105376344;3;0
26071;14;1;2022;11;6;1;3;4;1;4;2;4;5;6;4;1;2;11;7;1;6;1;1;3;1;2;2;1;1; ;1000000; ;6; ;6;6;6; ; ;1;1;1;1;1;1;6;6;1;6;1;1;1;1;6;2;159,105376344;3;0
26071;15;1;2022;11;6;3;2;5;1;4;3;4;4;4;2;1;2;2;2;1;6;1;1;3;1;2;2;6; ; ;600000; ;1;54000;6;6;6; ; ;1;1;1;1;1;1;6;6;1;6;1;6;6;6;6;4;159,105376344;3;0
26071;19;1;2022;11;6;2;3;5;1;3;2;4;5;1;4;1;2;4;2;1;6;1;1;2;1;2;2;6; ; ;1200000; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;1;6;6;6;6;6;6;2;159,105376344;3;0
26071;23;1;2022;11;6;2;0;2;1;1;1;4;4;4;2;1;2;2;2;1;6;1;1;3;6;2;1;1;2; ;400000; ;6; ;1;6;6; ; ;1;1;1;1;6;6;6;6;6;6;6;6;1;6;6;2;159,105376344;3;0
26071;26;1;2022;11;6;1;1;2;1;3;2;4;5;1;2;1;2;2;2;1;6;1;1;2;1;3;1;1;1; ;800000; ;6; ;6;6;6; ; ;6;1;1;1;1;1;6;6;6;6;6;6;6;6;6;2;159,105376344;3;0
26071;29;1;2022;11;6;1;3;4;1;4;2;4;5;1;2;1;2;2;2;1;6;1;1;3;1;2;4;1;1; ;1000000; ;6; ;1;6;6; ; ;6;1;1;1;1;1;1;6;1;6;1;1;6;1;6;2;159,105376344;3;0
26071;56;1;2022;11;6;2;3;5;1;4;2;4;5;1;4;1;2;4;2;1;6;1;1;2;1;4;4;1;1; ;600000; ;9;99999999999;1;6;6; ; ;1;1;1;1;1;1;6;6;1;6;1;1;1;6;6;4;159,105376344;3;0
26071;59;1;2022;11;6;1;3;4;1;3;1;4;5;1;2;1;2;11;7;1;6;1;1;3;1;4;2;1;1; ;1000000; ;1;99999999999;6;6;6; ; ;1;1;1;1;1;1;6;6;1;6;1;6;6;6;1;2;159,105376344;3;0
26071;60;1;2022;11;6;2;3;5;1;3;2;4;4;1;2;1;2;2;2;1;6;1;1;2;1;4;1;1;1; ;400000; ;6; ;6;6;1;1;6;1;1;1;6;1;1;6;6;1;6;1;1;1;6;1;4;159,105376344;3;0
26095;11;1;2022;11;6;3;4;7;1;5;3;4;4;1;2;1;2;2;2;1;6;1;1;3;1;3;1;1;1; ;500000; ;6; ;6;6;6; ; ;6;1;1;6;1;6;6;6;6;6;6;6;6;6;6;4;130,390572391;2;1
26095;17;1;2022;11;6;2;1;3;1;4;3;4;5;1;2;1;2;2;2;1;6;1;1;2;1;2;2;6; ; ;500000; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;6;6;1;6;1;6;6;5;130,390572391;2;1
26095;21;1;2022;11;6;3;3;6;1;2;1;4;4;3;6; ;1;6;1;1;6;1;6; ;6;4;2;6; ; ;300000; ;6; ;6;6;6; ; ;1;6;6;1;1;1;6;6;6;6;6;6;6;6;1;3;130,390572391;2;1
26095;24;1;2022;11;6;2;2;4;1;2;2;4;4;4;5; ;1;5;1;1;6;1;1;3;6;3;1;1;7; ;400000; ;6; ;6;6;6; ; ;1;1;1;1;6;6;6;6;6;6;6;6;1;6;1;2;130,390572391;2;1
26095;25;1;2022;11;6;2;3;5;1;2;2;4;1;1;2;1;2;2;2;1;6;1;1;2;1;1;1;6; ; ;300000; ;6; ;6;6;6; ; ;6;6;1;6;1;1;6;6;6;6;6;6;6;6;6;3;130,390572391;3;0
26095;26;1;2022;11;6;4;8;12;1;3;3;4;4;1;2;1;2;2;2;1;6;1;1;2;1;1;1;1;1; ;500000; ;6; ;6;6;6; ; ;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;4;130,390572391;1;1
26095;30;1;2022;11;6;4;2;6;1;7;7;4;4;4;2;1;2;2;2;1;6;1;1;3;6;1;1;1;1; ;500000; ;6; ;6;6;6; ; ;1;1;1;6;6;6;6;6;6;6;6;6;6;6;6;4;130,390572391;2;1
26095;41;1;2022;11;6;1;2;3;1;2;1;4;4;1;4;1;1;4;1;1;6;1;1;3;1;2;1;1;2; ;500000; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;1;6;1;6;6;1;1;2;130,390572391;3;0
26095;44;1;2022;11;6;3;1;4;1;3;2;4;4;4;3;1;2;3;2;1;6;1;1;2;1;4;1;1;2; ;700000; ;6; ;6;6;6; ; ;1;1;1;1;1;1;6;6;6;6;1;6;1;6;1;4;130,390572391;3;0
26095;61;1;2022;11;6;3;2;5;1;3;2;4;5;4;4;1;2;4;2;1;6;1;1;3;1;3;2;1;1; ;1000000; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;1;6;1;6;1;6;1;2;130,390572391;3;0
26095;62;1;2022;11;6;3;2;5;1;3;2;4;4;4;3;1;2;3;2;1;6;1;1;2;1;4;1;2;2; ;600000; ;6; ;6;6;6; ; ;1;1;1;6;1;1;6;6;1;6;6;6;1;6;1;2;130,390572391;3;0
26102;4;1;2022;12;1;2;1;3;1;4;3;4;4;4;2;6;2;2;2;1;6;1;1;2;1;4;3;1;4; ;500000; ;6; ;1;6;6; ; ;1;1;1;1;1;1;6;6;1;6;1;9;1;1;6;2;75,176659598;3;0
26102;18;1;2022;12;1;3;2;5;1;5;3;4;5;1;6; ;2;11;7;1;6;1;1;2;1;2;3;1;4; ;1500000; ;6; ;1;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;6;6;1;1;4;75,176659598;3;0
26102;36;1;2022;12;1;1;0;1;1;2;2;4;1;1;7; ;4;7;4;1;6;1;1;3;1;1;4;1;1; ;99999999999;99999999999;6; ;6;6;6; ; ;1;6;1;1;6;1;6;6;6;6;6;6;6;6;6;1;75,176659598;3;0
26102;56;1;2022;12;1;1;3;4;1;1;1;4;4;1;5; ;2;5;2;1;6;1;1;3;6;1;3;1;4; ;300000; ;1;142000;6;6;6; ; ;1;1;1;1;6;1;1;6;1;6;1;6;6;6;1;3;75,176659598;2;1
26102;69;1;2022;12;1;1;1;2;1;4;3;4;5;1;1;6;2;1;2;1;6;1;1;2;1;2;3;4; ;500000; ; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;1;6;1;6;6;6;1;2;75,176659598;1;1
26102;77;1;2022;12;1;2;2;4;1;1;1;4;4;1;1;6;1;1;1;1;6;1;1;2;6;2;2;1;1; ;400000; ;1;245000;6;6;6; ; ;1;1;1;1;6;1;1;6;6;6;1;6;1;6;1;4;75,176659598;3;0
26102;122;1;2022;12;1;1;1;2;1;5;4;4;4;1;3;6;2;11;7;1;6;1;1;1;1;2;3;1;4; ;500000; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;1;6;1;6;1;6;6;2;75,176659598;3;0
26102;129;1;2022;12;1;1;1;2;1;6;4;4;5;1;4;1;2;4;2;1;6;1;1;3;1;2;3;1;4; ;1000000; ;6; ;1;6;6; ; ;1;1;1;1;6;1;6;6;1;6;1;6;1;1;1;3;75,176659598;3;0
26102;139;1;2022;12;1;2;1;3;1;3;2;4;5;1;2;6;2;11;7;1;6;1;1;3;1;2;2;1;4; ;500000; ;6; ;1;6;6; ; ;1;1;1;1;6;1;6;6;1;6;6;1;1;1;1;2;75,176659598;3;0
26109;6;1;2022;12;1;3;2;5;1;7;6;4;5;1;1;1;2;1;2;1;6;1;1;2;1;2;2;1;1; ;500000; ;6; ;1;6;1;1;6;1;1;1;1;6;1;6;6;1;6;1;1;1;6;1;4;49,014667817;3;0
26109;7;1;2022;12;1;2;0;2;1;4;3;4;5;1;1;1;2;1;2;1;6;1;1;2;1;2;2;1;1; ;1500000; ;6; ;6;6;1;1;6;1;1;1;1;6;1;6;6;1;6;1;1;1;1;1;3;49,014667817;3;0
26109;29;1;2022;12;1;3;2;5;1;3;2;4;5;1;1;1;2;1;2;1;6;1;1;2;1;2;3;1;1; ;1500000; ;6; ;1;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;6;1;1;1;4;49,014667817;3;0
26109;31;1;2022;12;1;0;2;2;1;3;2;4;5;1;1;1;2;1;2;1;6;1;1;2;1;2;3;1;1; ;2000000; ;6; ;1;6;1;1;6;1;1;1;1;6;1;6;6;1;6;1;6;1;1;6;3;49,014667817;3;0
26109;33;1;2022;12;1;2;3;5;1;4;3;4;3;1;6; ;2;6;2;1;6;1;1;3;1;4;2;1;1; ;800000; ;6; ;6;6;6; ; ;1;1;1;6;1;1;6;6;1;6;6;6;1;6;1;4;49,014667817;3;0
26109;38;1;2022;12;1;3;1;4;1;2;1;4;1;3;1;1;2;1;2;1;6;1;1;3;1;1;4;6; ; ;400000; ;6; ;6;6;6; ; ;1;1;1;6;6;1;6;6;6;6;6;6;6;6;1;2;49,014667817;2;1
26109;39;1;2022;12;1;2;1;3;1;4;2;4;5;1;1;1;2;1;2;1;6;1;1;2;1;2;3;1;1; ;1000000; ;6; ;1;1;1;1;6;1;1;1;1;1;1;6;6;1;6;1;1;1;1;1;2;49,014667817;3;0
26109;53;1;2022;12;1;1;1;2;1;4;3;4;5;1;1;1;2;1;2;1;6;6;1;3;1;4;3;1;1; ;500000; ;6; ;6;6;6; ; ;1;1;1;6;1;6;6;6;6;6;1;6;6;6;6;2;49,014667817;3;0
26116;8;1;2022;12;1;3;2;5;1;7;4;4;5;1;1;1;2;1;2;1;6;1;1;1;1;2;3;1;1; ;1500000; ;1;215000;1;6;1;1;6;1;1;1;1;6;1;1;1;1;6;1;1;1;1;1;2;32,097635393;3;0
26116;12;1;2022;12;1;1;1;2;1;5;3;4;5;1;1;1;2;1;2;1;6;1;1;1;1;2;3;1;1; ;1500000; ;1;215000;1;6;1;1;6;1;1;1;1;6;1;6;1;1;6;1;1;1;1;6;2;32,097635393;3;0
