UPM;NVIVI;NHOGA;AÑO;DPTO;AREA;HOMBRES;MUJERES;TOTAL;V01;V02A;V02B;V03;V04;V05;V06;V07;V07A;V08;V09;V10;V11A;V11B;V12;V13;V14A;V14B;V15;V16;V17;V18;V19;V20;V21;V21G;V23A1;V23A2;V23B;V23C1;V23C2;V2401;V2402;V2403;V2404;V2404A;V2405;V2406;V2407;V2408;V2409;V2410;V2411;V2412;V2413;V2414;THOGAV;FEX.2022;POBREZAI;POBNOPOI
17207;30;1;2024;10;1;3;2;5;1;6;4;4;5;4;6; ;2;3;1;1;6;1;1;3;1;2;2;1;1; ;2000000; ;1;480000;6;6;1;1;6;6;1;1;1;1;1;6;6;1;6;1;6;1;1;6;2;62,764070506;3;0
17207;40;1;2024;10;1;2;1;3;1;1;1;4;5;6;6; ;1;6;1;1;6;1;1;3;1;4;2;6; ; ;400000; ;6; ;6;6;1;1;6;6;1;6;6;1;1;6;6;6;6;6;6;6;6;1;3;73,46693358;3;0
17207;47;1;2024;10;1;0;4;4;2;5;2;4;5;6;3;1;2;3;2;1;6;1;1;2;1;2;2;4; ;1500000; ; ;6; ;6;6;1;1;6;6;1;1;1;6;1;6;6;1;6;6;1;6;1;6;3;65,697800648;3;0
17207;54;1;2024;10;1;3;1;4;1;3;1;3;4;4;6; ;2;6;2;1;6;1;1;2;1;2;2;4; ;350000; ; ;6; ;6;6;1;1;6;6;1;1;1;6;1;6;6;6;6;6;6;6;6;1;2;82,370287504;2;1
17207;56;1;2024;10;1;0;3;3;1;3;2;4;5;1;5; ;2;11;7;1;6;1;1;2;1;2;2;4; ;1700000; ; ;6; ;6;6;1;1;6;1;1;1;1;6;1;6;1;1;6;1;1;1;1;6;3;83,368796913;3;0
17224;5;1;2024;10;1;5;4;9;1;4;4;4;5;3;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;800000; ;1;180000;6;6;1;1;6;1;1;1;1;1;1;6;6;6;6;6;6;1;6;1;4;99,607464444;3;0
17224;11;1;2024;10;1;2;2;4;1;5;4;4;4;4;3;1;2;3;2;1;6;1;1;2;1;2;1;1;1; ;1500000; ;6; ;6;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;6;1;1;1;2;91,335614326;3;0
17224;16;1;2024;10;1;3;2;5;1;5;3;4;5;4;3;1;2;3;2;1;6;1;1;2;1;2;3;1;1; ;1500000; ;1;300000;1;6;1;1;6;1;1;1;1;6;1;6;6;1;6;6;6;1;1;1;2;82,291120002;3;0
17224;23;1;2024;10;1;2;1;3;1;3;2;3;4;4;3;1;2;3;2;1;6;1;1;2;1;2;3;1;1; ;600000; ;6; ;6;6;1;1;6;1;1;1;1;6;1;6;6;6;6;1;1;1;6;1;2;84,917123729;3;0
17224;28;1;2024;10;1;2;1;3;1;5;2;4;5;4;3;6;2;3;2;1;6;1;1;2;1;2;1;1;1; ;1000000; ;6; ;6;6;1;1;6;6;1;1;1;6;1;6;6;1;6;6;6;1;6;6;2;85,845522036;3;0
17224;32;1;2024;10;1;3;1;4;1;3;2;4;5;1;3;1;2;3;2;1;6;1;1;2;1;2;2;6; ; ;1000000; ;6; ;6;6;1;1;6;1;1;1;1;1;1;6;6;1;6;6;6;1;1;6;2;78,861189665;3;0
17224;36;1;2024;10;1;4;3;7;1;3;3;3;4;3;3;1;1;3;1;1;6;1;1;5;1;4;1;1;1; ;600000; ;6; ;6;6;1;1;6;1;1;1;6;1;1;6;6;6;6;6;6;6;6;1;4;94,715468934;3;0
17224;45;1;2024;10;1;1;0;1;1;1;1;4;4;4;3;1;2;3;2;1;6;1;1;2;1;4;3;1;1; ;600000; ;6; ;6;6;1;1;6;1;1;1;6;1;1;6;6;1;6;6;6;6;6;1;1;114,875681182;3;0
17224;57;1;2024;10;1;1;1;2;1;3;2;4;4;4;3;1;2;3;2;1;6;1;1;3;1;2;1;1;1; ;1200000; ;6; ;6;6;1;1;6;1;1;1;1;6;1;6;6;1;6;6;1;1;6;1;2;67,345083554;3;0
17224;65;1;2024;10;1;3;3;6;1;3;2;4;4;3;3;6;2;3;2;1;6;1;1;3;1;2;1;6; ; ;750000; ;6; ;6;6;1;1;6;6;1;1;1;6;1;6;6;6;6;6;6;1;6;1;2;94,44889732;2;1
17224;70;1;2024;10;1;5;7;12;1;4;4;3;4;4;3;6;2;3;2;1;6;1;1;3;1;4;1;1;4; ;350000; ;6; ;6;6;6; ; ;1;1;1;1;1;1;6;6;6;6;6;6;1;6;6;4;98,255147275;2;1
17224;73;1;2024;10;1;2;1;3;1;1;1;3;4;4;3;6;2;3;2;1;6;1;1;3;1;2;2;1;1; ;700000; ;6; ;6;6;1;1;6;1;1;1;1;6;1;6;6;1;6;1;1;1;6;1;2;84,71350211;3;0
17241;18;1;2024;10;1;3;4;7;1;4;3;4;4;1;2;1;2;2;2;1;6;1;1;2;1;2;1;1;1; ;800000; ;6; ;6;6;1;1;6;6;1;1;1;6;1;6;6;6;6;6;1;1;6;1;4;116,411555847;2;1
17241;43;1;2024;10;1;3;2;5;1;4;2;4;5;4;2;1;2;11;7;1;6;1;1;2;1;2;2;1;4; ;600000; ;6; ;6;6;1;1;6;1;1;1;1;1;1;6;6;1;6;6;1;1;1;1;2;100,667367493;3;0
17241;48;1;2024;10;1;2;1;3;1;3;1;3;5;4;3;1;2;3;2;1;6;1;1;3;1;2;2;1;1; ;700000; ;6; ;6;6;1;1;6;1;1;1;1;1;6;6;6;6;6;6;6;6;6;6;2;104,749667863;2;1
17241;54;1;2024;10;1;2;2;4;1;3;3;3;4;4;3;1;2;3;2;1;6;1;1;3;1;2;1;1;6; ;500000; ;6; ;6;6;1;1;6;6;1;1;1;6;6;6;6;6;6;1;6;6;6;6;4;103,712592892;3;0
17241;68;1;2024;10;1;1;1;2;1;2;1;4;5;4;3;1;2;3;2;1;6;1;1;2;1;2;1;1;6; ;1000000; ;6; ;6;6;1;1;6;1;1;1;1;6;1;6;6;1;6;1;1;1;1;1;2;66,694824543;3;0
17241;74;1;2024;10;1;2;2;4;1;3;2;4;4;4;6; ;2;6;2;1;6;1;1;2;1;2;1;1;1; ;500000; ;6; ;6;6;1;1;6;1;1;1;1;6;1;6;6;6;6;6;6;1;1;6;2;110,698611456;2;1
17241;78;1;2024;10;1;6;1;7;1;3;3;4;4;4;6; ;2;6;2;1;6;1;1;2;1;2;1;1;1; ;1000000; ;6; ;6;6;1;1;6;1;1;1;1;6;1;6;6;6;6;6;6;1;1;1;4;135,359977939;3;0
17241;90;1;2024;10;1;1;4;5;1;2;2;4;4;4;3;1;1;3;1;1;6;1;1;2;1;4;1;6; ; ;200000; ;6; ;6;6;6; ; ;6;6;1;6;1;6;6;6;6;6;6;6;6;6;1;4;123,154634855;2;1
17241;92;1;2024;10;1;2;2;4;1;2;2;4;4;4;3;1;1;3;1;1;6;1;1;6;1;2;1;1;1; ;400000; ;6; ;6;6;1;1;6;1;1;1;1;6;1;6;6;6;6;6;6;1;6;6;2;96,848845928;3;0
17264;8;1;2024;10;6;4;4;8;1;4;3;4;4;3;6; ;2;6;2;1;6;1;1;2;1;2;3;1;1; ;600000; ;1;640000;6;6;1;1;6;1;1;1;1;6;1;6;6;1;6;1;6;6;6;1;4;113,043756014;3;0
17264;10;1;2024;10;6;3;2;5;1;4;3;4;5;4;6; ;2;6;2;1;6;1;1;2;1;2;2;1;1; ;2500000; ;6; ;6;6;1;1;6;6;1;1;1;6;1;6;6;1;6;6;6;6;1;6;2;84,378266146;3;0
17264;12;1;2024;10;6;1;0;1;1;3;1;4;5;3;4;1;2;4;2;1;6;1;1;2;1;2;2;1;1; ;500000; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;1;6;6;6;6;6;6;1;71,42909779;3;0
17264;19;1;2024;10;6;1;1;2;1;2;2;4;5;3;6; ;2;11;7;1;6;1;1;2;6;4;3;4; ;300000; ; ;6; ;6;6;6; ; ;1;1;1;1;1;1;6;6;6;6;6;1;1;6;6;2;82,669967163;3;0
17264;22;1;2024;10;6;2;2;4;1;5;4;4;5;3;6; ;2;11;7;1;6;1;1;2;1;2;2;6; ; ;1000000; ;6; ;6;6;1;1;6;6;1;1;1;6;1;6;6;1;6;1;6;1;6;1;2;75,678493537;3;0
17264;34;1;2024;10;6;2;1;3;1;2;1;4;5;4;3;1;2;3;2;1;6;1;1;2;1;2;3;1;1; ;1500000; ;1;300000;1;6;1;1;6;6;1;1;1;1;1;6;6;1;6;6;1;1;1;6;2;89,124152826;3;0
17264;41;1;2024;10;6;2;0;2;1;5;4;4;5;4;6; ;2;6;2;1;6;1;1;2;1;2;3;1;1; ;1000000; ;1;4700000;6;6;1;1;6;1;1;1;1;1;1;6;1;1;6;1;6;6;1;6;3;80,443788492;3;0
17264;51;1;2024;10;6;3;2;5;1;2;2;4;4;4;6; ;2;6;2;1;6;1;1;2;1;4;2;1;2; ;500000; ;6; ;6;6;6; ; ;1;1;1;1;1;1;6;6;6;6;6;6;1;6;1;2;98,482557447;3;0
17264;52;1;2024;10;6;1;1;2;1;1;1;4;5;4;3;1;2;3;2;1;6;1;1;2;1;2;2;1;1; ;500000; ;1;250000;6;6;1;1;6;6;1;1;1;6;1;6;6;6;6;6;6;1;1;1;2;61,215723665;3;0
17280;2;1;2024;10;6;2;3;5;1;3;2;3;1;4;6; ;1;6;1;1;6;1;1;2;1;4;1;1;1; ;400000; ;6; ;6;6;6; ; ;1;1;1;6;1;1;6;6;6;6;1;6;1;6;1;4;70,920056824;2;1
17280;21;1;2024;10;6;1;0;1;1;3;1;4;5;4;6; ;2;7;2;1;6;1;1;2;1;4;2;4; ;500000; ; ;6; ;6;6;1;6;1;6;1;1;6;1;1;6;6;1;6;6;6;1;1;6;1;70,050697428;3;0
17280;29;1;2024;10;6;2;1;3;1;1;1;3;4;3;6; ;2;6;5;1;6;1;1;2;6;2;1;4; ;300000; ; ;6; ;6;6;6; ; ;6;1;1;1;6;6;6;6;6;6;6;6;6;6;1;2;84,790194431;3;0
17280;31;1;2024;10;6;2;1;3;1;3;2;4;5;3;6; ;2;11;7;1;6;1;1;2;1;2;2;1;4; ;500000; ;6; ;6;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;1;1;1;6;4;47,191074224;3;0
17280;34;1;2024;10;6;1;1;2;1;3;2;4;5;4;6; ;2;6;2;1;6;1;1;2;1;2;2;1;1; ;1500000; ;6; ;6;6;1;1;6;1;1;1;1;1;1;6;6;1;6;6;6;6;1;1;2;73,030326865;3;0
17280;45;1;2024;10;6;3;2;5;1;3;3;3;4;4;6; ;2;6;2;1;6;1;1;2;1;4;1;1;1; ;400000; ;6; ;6;6;6; ; ;6;1;1;1;1;1;6;6;1;6;1;6;1;6;1;2;70,376526146;3;0
17280;56;1;2024;10;6;4;2;6;1;2;2;3;4;4;6; ;2;6;2;1;6;1;1;3;1;2;1;1;1; ;300000; ;6; ;6;6;1;1;6;6;6;6;1;6;1;6;6;6;6;6;6;1;6;1;5;75,864547555;3;0
17280;63;1;2024;10;6;1;1;2;1;2;2;3;5;4;6; ;1;7;1;1;6;1;1;2;1;2;2;1;1; ;500000; ;6; ;6;6;1;1;6;1;1;1;1;6;1;6;6;6;6;6;6;1;6;6;2;62,150930197;3;0
17280;65;1;2024;10;6;1;2;3;1;3;2;4;5;4;6; ;2;6;2;1;6;1;1;2;1;2;2;1;1; ;400000; ;6; ;6;6;1;1;6;6;6;1;1;6;1;6;6;6;6;6;6;1;1;1;2;54,623265146;3;0
17280;69;1;2024;10;6;3;3;6;1;4;3;4;4;4;6; ;2;6;2;1;6;1;1;2;1;2;2;1;1; ;400000; ;6; ;6;6;1;1;6;6;6;1;1;6;1;6;6;6;6;6;6;6;6;1;2;80,883554374;2;1
17280;74;1;2024;10;6;2;1;3;1;2;1;3;4;4;6; ;1;7;1;1;6;1;1;3;1;1;1;1;1; ;800000; ;6; ;6;6;1;1;6;6;1;1;1;6;1;6;6;6;6;6;6;1;6;6;3;65,56530581;3;0
17280;78;1;2024;10;6;2;2;4;1;4;2;4;5;3;6; ;2;6;2;1;6;1;1;2;1;4;2;1;1; ;1500000; ;6; ;6;1;1;1;6;1;1;1;6;1;1;6;6;1;6;1;1;1;1;6;3;79,959260886;3;0
17294;1;1;2024;10;1;0;2;2;1;3;2;4;5;4;2;1;2;2;2;1;6;1;1;2;1;2;1;1;1; ;500000; ;6; ;6;6;6; ; ;1;1;1;1;1;1;6;6;1;6;1;6;1;1;6;3;60,414953112;3;0
17294;3;1;2024;10;1;2;2;4;1;4;3;4;5;4;3;1;2;3;2;1;6;6;1;2;1;2;1;1;1; ;2000000; ;6; ;1;6;1;1;6;6;1;1;1;6;1;6;6;1;6;1;6;1;1;1;2;56,984950338;3;0
17294;15;1;2024;10;1;2;1;3;1;5;3;4;5;4;2;6;2;2;2;1;6;1;1;2;1;2;4;1;1; ;500000; ;6; ;6;6;6; ; ;6;1;1;1;1;1;6;6;1;6;1;1;1;1;6;2;63,206514938;3;0
17294;19;1;2024;10;1;3;1;4;1;5;3;4;5;4;6; ;2;6;2;1;6;1;1;2;1;2;1;1;1; ;1000000; ;6; ;6;6;1;1;6;6;1;1;1;1;1;6;6;1;6;1;1;1;1;1;4;50,945704408;3;0
17294;20;1;2024;10;1;2;2;4;1;5;3;3;5;4;6; ;2;6;2;1;6;1;1;2;1;2;4;1;1; ;1500000; ;1;380000;1;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;1;1;1;6;4;55,250215478;3;0
17294;24;1;2024;10;1;1;4;5;1;4;3;4;5;4;2;6;2;2;2;1;6;1;1;3;1;4;4;1;1; ;800000; ;6; ;1;6;1;1;6;1;1;1;1;1;1;6;6;1;6;6;6;1;6;6;2;60,381817238;3;0
17294;27;1;2024;10;1;1;3;4;1;2;1;4;5;3;3;1;2;3;2;1;6;1;1;3;1;4;1;1;1; ;600000; ;6; ;6;6;6; ; ;6;1;1;1;1;1;6;6;6;6;1;6;1;1;6;2;69,944146682;3;0
17294;43;1;2024;10;1;1;1;2;1;4;2;4;5;4;3;1;2;3;2;1;6;1;1;2;1;2;1;1;1; ;800000; ;6; ;6;6;6; ; ;6;1;1;1;1;1;6;6;1;6;1;6;1;6;1;4;64,971294965;3;0
17294;53;1;2024;10;1;1;1;2;1;3;1;4;5;4;2;6;2;2;2;1;6;1;1;2;1;2;1;4; ;300000; ; ;6; ;6;6;1;1;6;6;1;1;1;6;1;6;6;1;6;6;1;1;1;6;3;63,768163513;2;1
17294;54;1;2024;10;1;2;1;3;1;3;2;4;5;4;3;1;2;3;2;1;6;1;1;2;1;4;1;6; ; ;800000; ;6; ;1;6;1;1;6;6;1;1;6;1;1;6;6;6;6;6;1;1;1;1;2;63,074686946;3;0
17294;55;1;2024;10;1;1;1;2;1;3;1;4;5;1;3;6;2;3;2;1;6;1;1;2;1;2;1;1;1; ;500000; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;1;6;1;6;6;6;6;2;48,422909096;3;0
17294;59;1;2024;10;1;3;1;4;1;2;1;3;5;4;6; ;5;6;5;1;6;1;1;2;1;2;1;1;1; ;600000; ;6; ;6;6;1;1;6;6;1;1;1;6;1;6;6;6;6;6;6;6;6;1;2;65,919181641;3;0
17305;1;1;2024;10;6;1;1;2;1;3;2;3;4;3;6; ;1;6;1;1;6;1;1;6;1;4;1;1;1; ;350000; ;6; ;6;6;6; ; ;6;6;1;6;1;6;6;6;6;6;6;1;1;6;1;3;77,255037518;2;1
17305;7;1;2024;10;6;1;1;2;1;3;1;4;4;4;2;6;2;2;2;1;6;1;1;3;1;2;1;1;1; ;500000; ;6; ;6;6;6; ; ;6;6;1;1;6;1;6;6;6;6;6;6;6;6;6;2;83,727040459;2;1
17305;10;1;2024;10;6;2;2;4;1;4;2;4;5;4;2;6;2;2;2;1;6;1;1;2;1;4;1;1;1; ;600000; ;6; ;6;6;6; ; ;1;1;1;1;1;1;6;6;1;6;6;6;1;1;6;2;84,012626518;1;1
17305;13;1;2024;10;6;1;3;4;1;2;1;4;4;4;3;1;2;3;2;1;6;1;1;3;1;2;1;1;1; ;500000; ;6; ;6;6;6; ; ;6;6;6;1;6;6;6;6;6;6;6;6;6;6;1;4;99,779341563;2;1
17305;31;1;2024;10;6;1;2;3;1;2;2;3;1;4;3;6;1;3;1;1;6;1;1;6;1;1;1;1;1; ;300000; ;6; ;6;6;6; ; ;1;6;6;1;6;1;6;6;6;6;6;1;6;6;6;4;102,921787622;1;1
17305;34;1;2024;10;6;1;1;2;1;3;2;4;4;4;3;1;2;3;2;1;6;1;1;2;1;4;1;1;1; ;500000; ;6; ;6;6;6; ; ;6;1;1;1;1;1;6;6;6;6;6;6;6;6;1;2;77,157856329;3;0
17305;39;1;2024;10;6;2;1;3;1;1;1;4;4;4;3;6;2;3;2;1;6;1;1;2;6;4;1;1;1; ;300000; ;6; ;6;6;6; ; ;6;1;1;1;1;1;6;6;6;6;6;6;1;6;6;2;105,862198332;3;0
17305;41;1;2024;10;6;1;4;5;1;5;3;4;5;4;3;1;2;3;2;1;6;1;1;2;1;2;6;1;1; ;700000; ;6; ;1;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;6;1;1;1;2;80,603723474;3;0
17305;43;1;2024;10;6;3;1;4;1;3;3;4;4;4;3;6;2;3;2;1;6;1;1;2;1;4;6;1;1; ;500000; ;6; ;6;6;1;1;6;6;1;1;1;1;1;6;6;6;6;6;6;6;1;1;4;80,520790365;3;0
17305;50;1;2024;10;6;3;2;5;1;3;2;4;5;4;3;6;2;3;2;1;6;1;1;2;1;1;1;1;1; ;800000; ;6; ;6;6;6; ; ;6;1;1;1;1;1;6;6;6;6;6;6;1;1;1;2;82,301701336;3;0
17305;51;1;2024;10;6;1;2;3;1;2;1;4;3;4;3;6;2;3;2;1;6;1;1;2;1;4;1;1;1; ;600000; ;6; ;6;6;6; ; ;6;1;6;1;1;1;6;6;6;6;1;6;1;6;1;2;77,612429305;3;0
17324;2;1;2024;10;6;2;2;4;1;4;3;4;4;3;6; ;2;6;2;1;6;1;1;2;1;1;1;1;1; ;500000; ;6; ;6;6;6; ; ;6;1;6;6;6;1;6;6;6;6;6;6;6;6;1;3;47,521819893;1;1
17324;10;1;2024;10;6;2;2;4;1;5;5;4;5;3;8; ;2;8;2;1;6;1;1;3;1;2;4;1;1; ;800000; ;1;700000;6;6;6; ; ;1;1;1;1;6;1;6;6;1;1;6;1;6;1;1;4;42,896090834;3;0
17324;11;1;2024;10;6;3;2;5;1;3;2;4;5;4;8; ;2;8;2;1;6;1;1;2;1;1;1;6; ; ;500000; ;6; ;6;6;6; ; ;6;1;1;6;6;6;6;6;6;6;1;6;6;6;1;2;44,94432366;2;1
17324;13;1;2024;10;6;2;1;3;1;3;2;4;5;3;8; ;2;8;2;1;6;1;1;2;1;2;1;6; ; ;500000; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;6;6;1;6;6;6;1;2;45,930267996;3;0
17324;14;1;2024;10;6;3;2;5;1;3;2;3;4;3;8; ;2;9;2;1;6;1;1;2;1;1;1;6; ; ;500000; ;6; ;6;6;6; ; ;6;1;1;6;6;1;6;6;6;6;1;6;6;6;1;4;38,103355732;3;0
17324;16;1;2024;10;6;2;2;4;1;3;2;3;5;3;6; ;2;6;2;1;6;1;1;3;1;2;1;6; ; ;700000; ;6; ;6;6;1;1;6;1;1;1;1;6;1;1;6;1;6;6;1;1;6;1;2;46,802800656;3;0
17324;25;1;2024;10;6;2;1;3;1;5;3;4;5;4;5; ;2;5;2;1;6;1;1;2;1;2;4;1;1; ;1000000; ;6; ;1;6;1;1;6;1;1;1;1;1;1;6;1;1;6;1;1;1;1;1;2;41,263936674;3;0
17324;26;1;2024;10;6;0;2;2;1;5;3;4;5;3;5; ;2;5;2;1;6;1;1;2;1;2;4;1;1; ;800000; ;1;200000;6;6;1;1;6;6;1;1;1;6;1;6;6;1;6;1;1;1;1;6;4;43,016209144;3;0
17342;2;1;2024;10;1;1;0;1;1;4;3;4;5;4;2;1;2;2;2;1;6;1;1;2;1;2;1;1;1; ;1000000; ;6; ;6;6;6; ; ;6;6;1;1;1;1;6;6;1;6;6;6;6;1;1;1;63,430951487;3;0
17342;12;1;2024;10;1;3;4;7;1;3;2;4;4;1;2;1;2;2;2;1;6;1;1;2;1;1;2;1;1; ;700000; ;6; ;6;6;1;1;6;6;1;1;6;6;1;6;6;1;6;6;6;6;6;1;2;84,021522153;2;1
17342;13;1;2024;10;1;2;1;3;1;5;3;4;5;4;2;1;2;2;2;1;6;1;1;2;1;4;2;1;1; ;1500000; ;6; ;6;6;1;1;6;6;1;1;6;1;1;6;6;1;6;1;1;1;1;1;2;64,926502792;3;0
17342;32;1;2024;10;1;0;2;2;1;3;2;3;5;3;2;1;2;2;2;1;6;1;1;2;1;3;2;1;1; ;1000000; ;1;625000;6;6;1;1;6;1;6;1;1;1;1;6;6;1;6;6;6;1;6;1;4;77,067698179;3;0
17342;34;1;2024;10;1;1;2;3;1;3;2;4;4;3;2;1;2;2;2;1;6;1;1;2;1;3;2;1;1; ;400000; ;6; ;6;6;6; ; ;6;1;6;6;6;6;6;6;6;6;6;6;6;6;1;2;60,239005081;2;1
17342;35;1;2024;10;1;1;1;2;1;3;2;3;5;1;3;1;2;3;2;1;6;1;1;3;1;4;2;1;1; ;800000; ;1;600000;6;6;1;1;6;6;1;1;1;1;1;6;6;6;6;6;1;1;1;6;2;69,173769176;3;0
17342;36;1;2024;10;1;2;2;4;1;5;3;4;5;1;2;1;2;2;2;1;6;1;1;3;1;4;2;1;1; ;1000000; ;6; ;1;6;1;1;6;1;1;1;1;1;1;6;6;1;6;1;6;1;1;1;4;70,02107264;3;0
17342;43;1;2024;10;1;0;1;1;1;4;1;4;5;1;2;1;2;2;2;1;6;6;1;2;1;2;2;1;1; ;700000; ;6; ;6;6;6; ; ;6;1;1;1;6;1;6;6;1;6;1;6;6;6;6;1;66,625883378;3;0
17342;47;1;2024;10;1;0;4;4;1;4;3;4;5;4;2;1;2;2;2;1;6;1;1;2;1;2;2;6; ; ;800000; ;6; ;6;6;1;1;6;1;6;1;1;6;1;6;6;1;6;6;6;6;6;1;3;74,201435271;3;0
17342;53;1;2024;10;1;1;0;1;1;5;3;4;5;4;2;1;2;2;2;1;6;1;1;2;1;2;2;1;1; ;1000000; ;6; ;6;6;1;1;6;6;1;1;1;1;1;6;6;1;6;1;6;1;1;6;1;61,301140278;3;0
17358;7;1;2024;10;1;1;1;2;1;3;1;4;5;1;6; ;2;6;2;1;6;1;1;2;1;4;2;1;1; ;800000; ;6; ;6;6;6; ; ;1;1;1;6;1;1;6;6;1;6;6;6;6;1;1;2;69,159706907;3;0
17358;11;1;2024;10;1;2;3;5;1;5;3;4;5;4;2;1;2;2;2;1;6;1;1;2;1;2;2;1;1; ;1000000; ;1;480000;1;6;1;1;6;1;1;1;1;6;1;6;6;1;6;1;1;1;1;1;2;75,116262776;3;0
17358;17;1;2024;10;1;2;3;5;1;4;3;5;5;1;2;1;2;2;2;1;6;1;1;2;1;2;2;1;1; ;1200000; ;6; ;1;6;1;1;6;1;1;1;1;1;1;6;6;1;6;6;6;6;6;1;4;78,088938858;3;0
17358;19;1;2024;10;1;3;1;4;1;3;3;3;5;3;2;1;2;2;2;1;6;1;1;3;1;1;1;1;1; ;900000; ;1;742000;6;6;1;1;6;6;6;1;1;6;1;6;6;6;6;6;6;6;6;6;4;81,962920297;2;1
17358;27;1;2024;10;1;1;1;2;1;2;1;4;5;1;2;1;2;2;2;1;6;1;1;2;1;2;2;1;1; ;800000; ;1;600000;6;6;6; ; ;1;1;1;1;6;1;6;6;1;6;1;1;1;6;6;4;80,720273546;3;0
17358;32;1;2024;10;1;3;1;4;1;3;2;4;5;4;2;1;2;2;2;1;6;1;1;2;1;4;2;1;7; ;600000; ;6; ;6;6;1;1;6;1;1;1;1;1;1;6;6;1;6;6;6;1;6;6;2;72,478212878;2;1
17358;33;1;2024;10;1;1;1;2;1;3;1;4;5;4;2;1;2;2;2;1;6;1;1;2;1;2;2;4; ;300000; ; ;6; ;6;6;6; ; ;6;1;1;1;6;1;6;6;6;6;1;6;6;6;1;3;74,325532139;2;1
17358;36;1;2024;10;1;2;1;3;1;3;3;3;3;4;2;1;2;2;2;1;6;1;1;6;1;1;4;1;1; ;300000; ;6; ;6;6;6; ; ;1;1;1;6;6;1;6;6;6;6;6;6;1;6;1;3;89,960197318;3;0
17358;46;1;2024;10;1;1;0;1;3;1;1;4;5;4;2;1;1;2;1;1;6;1;1;2;1;4;2;4; ;400000; ; ;6; ;1;1;1;6;1;6;6;1;6;1;1;6;6;6;6;6;6;1;6;1;1;81,694553289;3;0
17358;50;1;2024;10;1;1;0;1;1;2;2;4;3;3;6; ;2;6;2;1;6;1;1;2;1;2;1;1;1; ;300000; ;6; ;6;6;1;6;1;6;6;1;1;6;1;6;6;6;6;6;6;6;6;1;1;76,17208822;3;0
17380;1;1;2024;10;6;1;2;3;1;2;2;3;3;4;6; ;2;6;2;1;6;1;1;2;1;1;1;1;1; ;400000; ;6; ;6;6;6; ; ;6;6;1;6;1;1;6;6;6;6;6;6;1;6;1;2;63,517648604;3;0
17380;11;1;2024;10;6;3;4;7;1;5;4;4;5;1;6; ;2;6;2;1;6;1;1;2;1;1;1;1;1; ;400000; ;6; ;6;6;6; ; ;6;1;1;1;1;1;6;6;1;6;1;6;1;6;1;4;84,572394575;2;1
17380;13;1;2024;10;6;1;0;1;1;1;1;3;4;1;5; ;1;5;1;1;6;1;1;6;6;2;1;4; ;300000; ; ;6; ;6;6;1;6;1;1;1;6;1;6;6;6;6;6;6;1;6;6;6;1;1;65,732845274;2;1
17380;20;1;2024;10;6;2;1;3;1;2;1;3;4;3;7; ;4;7;4;1;6;1;1;7;1;1;1;6; ; ;350000; ;6; ;6;6;6; ; ;1;1;1;6;6;1;6;6;6;6;6;6;6;6;6;2;65,533682029;3;0
17380;26;1;2024;10;6;2;2;4;1;4;2;3;5;3;3;1;2;3;2;1;6;1;1;2;1;2;1;1;1; ;800000; ;6; ;6;6;6; ; ;6;1;1;1;1;1;6;6;6;6;1;6;1;6;6;4;68,801663517;3;0
17380;28;1;2024;10;6;1;1;2;1;2;2;3;5;1;3;1;1;3;1;1;6;1;1;3;6;1;3;1;1; ;300000; ;6; ;6;6;6; ; ;6;1;1;6;1;1;6;6;6;6;1;6;6;6;1;2;72,486769661;3;0
17380;30;1;2024;10;6;2;2;4;1;3;2;4;5;4;3;6;2;3;2;1;6;1;1;2;1;1;2;1;1; ;500000; ;6; ;6;6;1;1;6;1;1;1;1;6;1;6;6;1;6;6;6;1;1;6;2;62,069192154;3;0
17380;34;1;2024;10;6;1;0;1;1;1;1;3;4;3;3;1;1;3;1;1;6;1;1;7;6;7;1;1;1; ;300000; ;6; ;6;6;1;6;1;6;1;6;1;6;6;6;6;6;6;6;6;1;6;1;1;55,356636299;3;0
17380;37;1;2024;10;6;2;1;3;1;5;4;4;5;1;3;1;2;3;2;1;6;1;1;2;1;2;4;1;1; ;1000000; ;6; ;6;6;6; ; ;6;1;1;1;1;1;6;6;6;6;1;6;1;6;6;2;63,253645809;3;0
17398;2;1;2024;10;6;2;2;4;1;4;3;3;5;1;6; ;2;6;2;1;6;1;1;2;1;1;1;1;5; ;1000000; ;6; ;6;6;6; ; ;1;1;1;1;6;1;6;6;6;6;1;1;6;1;1;3;71,949155335;3;0
17398;6;1;2024;10;6;2;3;5;1;3;3;3;4;4;5; ;2;5;2;1;6;1;1;2;1;1;1;1;1; ;300000; ;6; ;6;6;1;1;6;1;1;1;6;1;1;6;6;6;6;1;6;1;6;1;4;63,536252492;2;1
